ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,BEZ-235_S.R,194,-0.387609733650015,-1.74575181129212,0.00216450216450216,0.0108225108225108,0.00615174299384826,3874,tags=46%, list=31%, signal=32%,HMGA1/CCNE1/NASP/MCM5/SMC6/TRIP13/RNASEH2A/POLE/KPNA2/WEE1/CDKN2C/SUV39H1/POLD1/CCP110/PPM1D/HMGB2/RFC3/PLK4/NUDT21/BRCA2/RFC2/ING3/MELK/BUB1B/POLD3/XPO1/SSRP1/CIT/AURKA/STAG1/CDKN1A/SLBP/TMPO/HELLS/BARD1/ILF3/DEK/DSCC1/SPC25/RBBP7/KIF18B/LMNB1/LIG1/ATAD2/NUP153/HMMR/CSE1L/POP7/DNMT1/RPA1/USP1/CKS2/TIPIN/NAP1L1/RRM2/EZH2/CBX5/SPC24/PRIM2/RACGAP1/MCM2/ESPL1/NCAPD2/UNG/PSIP1/TACC3/ANP32E/MYBL2/CDC20/BIRC5/SMC3/DEPDC1/TP53/CDCA8/PDS5B/EXOSC8/SMC4/PRKDC/MCM7/PRDX4/PRPS1/CDCA3/MKI67/CKS1B/KIF4A/ORC6/DIAPH3/MCM4/CDKN2A
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,BEZ-235_S.R,68,0.423845922308015,1.60271532082742,0.00381679389312977,0.0144300144300144,0.00820232399179768,2462,tags=40%, list=20%, signal=32%,MAL2/CPEB2/ECH1/HMGCS1/PLSCR1/SCD/PNRC1/CXCL16/FDFT1/NFIL3/PLAUR/ETHE1/FADS2/CTNNB1/TRIB3/HMGCR/FASN/SQLE/SREBF2/SC5D/LDLR/IDI1/ALDOC/CLU/LGALS3/ANXA5/DHCR7
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,BEZ-235_S.R,50,0.484208861803838,1.69582132694208,0.00389105058365759,0.0144300144300144,0.00820232399179768,2073,tags=34%, list=17%, signal=28%,HMOX1/LTBR/CXCL1/INHBE/OSMR/IFNGR1/IL15RA/CD44/TGFB1/IRF9/IL7/IL1B/IL1R1/STAT2/PDGFC/IRF1/MAP3K8
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,BEZ-235_S.R,142,-0.375521461197614,-1.63526748151147,0.00415800415800416,0.0144300144300144,0.00820232399179768,1597,tags=36%, list=13%, signal=32%,NT5E/FAS/SAT1/TGFBI/ABI3BP/TAGLN/PLOD3/MEST/GLIPR1/MMP14/PMP22/ITGAV/MYLK/ID2/MCM7/BASP1/DKK1/APLP1/THBS2/CADM1/NOTCH2/NID2/SNAI2/MATN2/TPM2/GPC1/MATN3/COL4A1/HTRA1/THBS1/GEM/SLC6A8/PLOD2/SPARC/TNC/LOXL1/TPM4/COL4A2/IL32/AREG/CAP2/DPYSL3/CDH2/ANPEP/SERPINE1/VIM/TPM1/PTHLH/OXTR/MYL9/COL5A1
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,BEZ-235_S.R,185,-0.355751238499544,-1.59557802238374,0.00432900432900433,0.0144300144300144,0.00820232399179768,3632,tags=42%, list=29%, signal=30%,CHAF1A/POLE/KPNA2/CDKN2C/MAPK14/SUV39H1/PRC1/STIL/RAD23B/NEK2/PLK4/HMGN2/BRCA2/XPO1/RAD54L/KIF23/AURKA/SMARCC1/STAG1/DR1/SFPQ/DBF4/NUMA1/TMPO/ATRX/BARD1/ILF3/UPF1/MTF2/LMNB1/SNRPD1/UBE2C/ORC5/HMMR/RBL1/KIF20B/CCND1/ODC1/SMC2/CKS2/TFDP1/SS18/EZH2/PRIM2/FBXO5/RACGAP1/KIF11/RASAL2/NDC80/MCM2/ESPL1/DTYMK/GINS2/TACC3/SLC7A5/MYBL2/CHMP1A/CUL4A/TPX2/CDC20/BIRC5/PDS5B/SMC4/TNPO2/CENPF/ODF2/DKC1/INCENP/ABL1/MKI67/CKS1B/TTK/NOTCH2/KIF4A/ORC6/MT2A/SAP30
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,BEZ-235_S.R,194,-0.342890334465125,-1.5443405324995,0.00432900432900433,0.0144300144300144,0.00820232399179768,3495,tags=39%, list=28%, signal=28%,PRC1/CEP57/TUBGCP2/ROCK1/NEK2/LRPPRC/ITSN1/RABGAP1/BRCA2/SORBS2/RALBP1/AKAP13/SASS6/KIF23/PALLD/LLGL1/DYNLL2/AURKA/RHOT2/ARHGEF7/CCDC88A/NUMA1/RAPGEF5/PIF1/CEP131/WASL/CDK5RAP2/CAPZB/VCL/LMNB1/CLIP2/FLNA/WASF1/KIF20B/KIF3C/RHOF/TIAM1/CDC42BPA/SSH2/STK38L/FBXO5/RACGAP1/KIF11/RASAL2/NDC80/ANLN/ESPL1/CEP192/ARHGAP10/MYH10/TPX2/CNTRL/KATNB1/BIRC5/SMC3/RASA1/TUBGCP3/ABR/SMC4/CENPF/INCENP/ABL1/TRIO/SYNPO/EPB41L2/TTK/NOTCH2/TBCD/PLEKHG2/KIF4A/ARHGAP29/ARL8A/EPB41/CSNK1D/FARP1
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,BEZ-235_S.R,129,0.355418522617628,1.49927820515756,0.00772200772200772,0.0241312741312741,0.01371672424304,2085,tags=27%, list=17%, signal=23%,TIMP3/HMOX1/CASP1/CASP4/IL18/PLAT/ERBB3/GCH1/TNFSF10/TGFBR3/BTG3/IFITM3/BTG2/TSPO/CTH/IFNGR1/TIMP1/GSR/CD44/BIRC3/PSEN1/CASP3/CASP9/SOD2/IL1B/RARA/SQSTM1/PMAIP1/NEDD9/CTNNB1/EREG/BAX/PSEN2/IRF1/SC5D
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,BEZ-235_S.R,172,0.334587897953332,1.46941205211548,0.0112570356472795,0.0331089283743516,0.0188198119180525,2462,tags=30%, list=20%, signal=24%,C3/REEP6/ECH1/QDPR/TST/TOB1/ALDH2/ELMOD3/CAT/NDUFAB1/IFNGR1/MARC2/NABP1/ANGPTL4/SAMM50/GPHN/ITGA7/UCP2/ELOVL6/HADH/LIPE/RAB34/PPP1R15B/SLC5A6/IDH1/PREB/CCNG2/DLAT/DRAM2/IDH3A/DHRS7/DECR1/LIFR/RREB1/SLC25A1/UBC/COX7B/RMDN3/MAP4K3/CMBL/SOWAHC/BCL6/JAGN1/DDT/PFKFB3/BCKDHA/APLP2/PPM1B/SPARCL1/GPD2/DHCR7
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,BEZ-235_S.R,127,0.343117411748335,1.4415826926299,0.0176125244618395,0.0489236790606654,0.0278092491502729,2569,tags=31%, list=20%, signal=25%,ALDH3A1/SDHD/REEP6/GLUL/ECH1/HMGCS1/RDH11/HPGD/HSD17B4/ECI1/NTHL1/HADH/ACSL1/CBR1/GCDH/ACAA1/IDH1/GSTZ1/PTS/MIF/DECR1/MAOA/GRHPR/UBE2L6/FASN/CBR3/GABARAPL1/APEX1/LDHA/AUH/PSME1/IDI1/ADSL/ETFDH/NCAPH2/GPD2/MLYCD/ACOT2/IL4I1
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,BEZ-235_S.R,132,0.329786238855205,1.39848401501444,0.0189393939393939,0.0498405103668262,0.0283303953664065,1433,tags=19%, list=11%, signal=17%,SLC2A3/SPP1/IRF6/MUC1/TGM2/MAFF/PRKCH/CDCP1/TNFSF10/PLSCR1/IFITM3/PDCD2L/SH3BGRL2/IFNGR1/XBP1/CD44/MAP6/AHCY/NFIL3/PNP/ANXA4/CASP3/AHR/SLC39A8/ADAM19
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,BEZ-235_S.R,156,0.315289772334234,1.36835249381867,0.0265151515151515,0.0662878787878788,0.0376794258373206,1835,tags=24%, list=15%, signal=21%,SLC2A3/HMOX1/STC1/S100A4/IGFBP3/TGM2/MAFF/IGFBP1/PNRC1/TPBG/SLC37A4/PDGFB/DDIT4/ANGPTL4/BTG1/BCAN/HS3ST1/P4HA2/PPP1R15A/NFIL3/GYS1/PLAUR/CCNG2/EFNA1/AMPD3/GPI/MIF/PPP1R3C/GRHPR/SDC3/NEDD4L/SLC25A1/PAM/AK4/TNFAIP3/RBPJ/GPC4/LDHA
HALLMARK_COAGULATION,HALLMARK_COAGULATION,BEZ-235_S.R,82,0.354163247239643,1.37644019634646,0.0330739299610895,0.0787474522883083,0.0447617097217753,1724,tags=26%, list=14%, signal=22%,TIMP3/TFPI2/C3/GDA/PLAT/F12/ITGA2/MAFF/F10/PLAU/CFH/FBN1/TIMP1/PDGFB/THBD/SERPINA1/CASP9/CTSO/CFI/DPP4/C1R
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,BEZ-235_S.R,76,0.356928204915778,1.37543748130851,0.0369649805447471,0.0840113194198797,0.0477538026176159,795,tags=17%, list=6%, signal=16%,IGFBP2/MX1/KRT13/SKIL/ALOX12B/IDUA/NR4A2/BTG2/PRODH/KRT15/LYPD3/PDE6B/KRT5
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,BEZ-235_S.R,189,0.28883547114904,1.28349835760787,0.042910447761194,0.0932835820895522,0.0530243519245876,3667,tags=42%, list=29%, signal=30%,SLC2A3/STC1/ITGB2/DAPP1/QDPR/HMGCS1/IFI30/BTG2/SCD/RDH11/CTH/TXNRD1/SLC37A4/GSR/XBP1/DDIT4/ACSL3/FKBP2/ELOVL6/PPP1R15A/NFIL3/PNP/CTSC/IDH1/MTHFD2/NAMPT/SHMT2/GPI/SYTL2/HSPA9/SQSTM1/SDF2L1/AK4/FADS2/PSMB5/TRIB3/PSMA4/HMGCR/PSMC6/LDHA/SQLE/ASNS/EGLN3/SC5D/LDLR/SLC7A11/IDI1/BHLHE40/DHCR7/PDK1/NMT1/TFRC/RIT1/SLC6A6/CYP51A1/PITPNB/SORD/HK2/POLR3G/SKAP2/PSME3/TM7SF2/SEC11A/TCEA1/SLC2A1/GLA/TOMM40/GAPDH/PPIA/SSR1/EIF2S2/GLRX/RPN1/NFKBIB/PSMD13/ME1/CCNG1/SLC1A5/PRDX1/CD9
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,BEZ-235_S.R,65,-0.347593938987714,-1.30494957806027,0.0854700854700855,0.175723168423898,0.0998847483672685,3961,tags=49%, list=32%, signal=34%,IDE/PSMG1/BUB1/PGS1/PRKAR2A/TLE4/TOPBP1/NEK2/ARL4A/GAPDHS/NEFH/OAZ3/AURKA/BRAF/DBF4/MLLT10/PHKG2/IFT88/JAM3/CLPB/IP6K1/LPIN1/COIL/EZH2/HSPA4L/RPL39L/NCAPH/TTK/ACRV1/MLF1/CLGN/CHFR
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,BEZ-235_S.R,180,0.280001550583911,1.23814256112252,0.0882352941176471,0.175723168423898,0.0998847483672685,1909,tags=23%, list=15%, signal=20%,LDHB/ST14/HMOX1/SFN/CASP1/SERPINB5/KLF4/S100A4/TNNI1/TPD52L1/DEF6/TOB1/IFI30/BTG2/RRP8/ANKRA2/TM4SF1/PLXNB2/VDR/TCN2/DDIT4/BTG1/PPP1R15A/CGRRF1/DCXR/TGFB1/DDB2/HRAS/VWA5A/OSGIN1/BLCAP/TRAF4/TRAFD1/VAMP8/TRIB3/CD82/PDGFA/HDAC3/BAX/EI24/PCNA
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,BEZ-235_S.R,22,-0.462649802902904,-1.36639901807336,0.0919765166340509,0.175723168423898,0.0998847483672685,2175,tags=32%, list=17%, signal=26%,VEGFA/CDK6/NRP1/RASA1/CDK5R1/NRP2/CRMP1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,BEZ-235_S.R,182,0.276897978851867,1.22905056951097,0.0948905109489051,0.175723168423898,0.0998847483672685,3176,tags=32%, list=25%, signal=24%,LDHB/NQO2/SDHD/COX17/CYB5A/ECH1/MTX2/NDUFS7/MPC1/NDUFAB1/NDUFB1/ECI1/NDUFA6/UQCRFS1/TIMM8B/ACAA1/VDAC1/IDH1/NDUFB4/DLAT/IDH3A/ETFA/GPI/NDUFC2/DECR1/HSPA9/ATP6V0E1/ABCB7/ISCA1/COX7B/NDUFA9/LDHA/BAX/COX7C/COX7A2/FDX1/MRPS12/ALDH6A1/BCKDHA/ETFDH/UQCRC2/PDHX/GRPEL1/MRPL35/SDHA/TOMM22/TIMM9/PDHA1/PHYH/MRPL34/OGDH/DLST/UQCR10/TIMM10/TIMM17A/NDUFV1/MRPS30/CYB5R3
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,BEZ-235_S.R,23,0.454742416738432,1.33496681414047,0.119760479041916,0.213857998289136,0.121561388501193,982,tags=26%, list=8%, signal=24%,SPP1/STC1/S100A4/COL5A2/TIMP1/THBD
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,BEZ-235_S.R,170,0.27062723199305,1.18576390052386,0.131178707224335,0.226170184869542,0.128559894557424,1835,tags=21%, list=15%, signal=18%,GPR87/STC1/ELF3/IGFBP3/CYB5A/IDUA/CLDN3/TPBG/CTH/B3GNT3/LHPP/SLC37A4/CENPA/DDIT4/CD44/ANGPTL4/ABCB6/P4HA2/GMPPA/GYS1/IDH1/EXT2/MIF/AKR1A1/B4GALT4/B3GAT3/SDC3/TSTA3/PC/PAM/AK4/PKP2/ALDH7A1/RBCK1/GPC4/LDHA
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,BEZ-235_S.R,44,0.360575219422402,1.24328252071072,0.148936170212766,0.24822695035461,0.141097424412094,1963,tags=25%, list=16%, signal=21%,MGST1/CAT/TXNRD1/NDUFA6/GSR/NDUFB4/CDKN2D/SOD2/ATOX1/EGLN2/SRXN1
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,BEZ-235_S.R,85,0.294264584607715,1.1603806815635,0.209213051823417,0.337440406166801,0.191808230873761,2490,tags=27%, list=20%, signal=22%,ECH1/SLC27A2/NUDT19/RDH11/STS/TSPO/CAT/HSD17B4/SLC23A2/ACSL1/ACAA1/IDH1/HRAS/SOD2/SLC25A17/SLC25A19/CDK7/SIAH1/ATXN1/IDI1/ESR2/PEX11A/MLYCD
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,BEZ-235_S.R,88,0.286805005865421,1.13267401507596,0.246124031007752,0.384568798449612,0.21859700122399,2341,tags=25%, list=19%, signal=20%,MAP7/PTK2B/KRT8/HMGCS1/SCD/HPGD/B2M/NKX3-1/GSR/ACSL3/STK39/LIFR/PDLIM5/PMEPA1/HMGCR/TMEM50A/HERC3/ADRM1/INPP4B/ABHD2/IDI1/XRCC6
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,BEZ-235_S.R,52,-0.305989848220389,-1.10935209768949,0.278787878787879,0.422405876951332,0.240104393214441,817,tags=21%, list=7%, signal=20%,TGIF1/SKI/HDAC1/ACVR1/ID2/RHOA/BMPR1A/THBS1/RAB31/SERPINE1/ID3
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,BEZ-235_S.R,90,-0.268280887043441,-1.08368947089404,0.307692307692308,0.452488687782805,0.257204096213384,2360,tags=24%, list=19%, signal=20%,CSK/TRAF2/FLNA/INHBB/BCL10/SRGN/INHBA/GCNT1/HDAC9/FAS/RPL9/F2/CSF1/MMP9/STAB1/TGFB2/ELF4/APBB1/ICAM1/RPL39/BCAT1/CDKN2A
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,BEZ-235_S.R,15,0.419487397920224,1.10775976833883,0.339544513457557,0.478717583980742,0.27211315299958,2266,tags=33%, list=18%, signal=27%,VDR/SRPRB/AKT3/DPP4/CHGA
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,BEZ-235_S.R,135,-0.243154469263893,-1.04362484502392,0.354700854700855,0.478717583980742,0.27211315299958,1468,tags=19%, list=12%, signal=17%,TGFBI/CLDN14/CDH4/MYH10/INPPL1/RASA1/GAMT/GNAI2/ARPC2/CRAT/FLNC/RSU1/SORBS3/PARD6G/MMP9/EPB41L2/MAP4K2/SIRPA/CNN2/ITGB4/COL17A1/DSC3/NLGN2/ICAM1/MYL9
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,BEZ-235_S.R,27,-0.344737528740874,-1.06163416770696,0.358870967741935,0.478717583980742,0.27211315299958,1301,tags=22%, list=10%, signal=20%,CD160/DCBLD2/GHRL/SLC34A3/SRPX/HSPB1
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,BEZ-235_S.R,121,-0.24684899070639,-1.04157004380782,0.363825363825364,0.478717583980742,0.27211315299958,2425,tags=30%, list=19%, signal=24%,ATP6AP1/LDB3/GADD45B/FLII/CKMT2/SCHIP1/TPM3/RB1/LPIN1/CKB/GABARAPL2/IFRD1/HDAC5/TAGLN/AGRN/MYH3/AEBP1/MAPRE3/PDE4DIP/MYLK/FABP3/MYL6B/SH3BGR/CRAT/CHRNB1/SORBS3/CNN3/NQO1/TPM2/FHL1/ATP2A1/ITGB4/SLC6A8/SPARC/COL4A2/SPHK1
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,BEZ-235_S.R,29,0.338576166554904,1.0499766105538,0.389863547758285,0.49982506122857,0.284111087435187,684,tags=14%, list=5%, signal=13%,DTX4/DTX1/RBX1/MAML2
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,BEZ-235_S.R,122,0.24366465291083,1.02253796419234,0.41233140655106,0.515414258188825,0.292972315181016,2739,tags=30%, list=22%, signal=23%,IGFBP2/HMOX1/GCH1/BTG3/TST/MRPL23/BTG2/CHRNA5/EPCAM/SPR/BTG1/NAT1/CREG1/ACAA1/CASP3/MAOA/AQP3/SOD2/SQSTM1/CXCL2/RAB27A/TYRO3/TGFBRAP1/ASNS/CLTB/IRF1/FEN1/PRKCD/MGAT1/NFKBIA/HLA-F/GRPEL1/TFRC/NR4A1/BID/HYAL2
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,BEZ-235_S.R,120,-0.24058515861403,-1.0128511951405,0.429460580912863,0.523732415747394,0.297700531056413,1973,tags=22%, list=16%, signal=18%,SCHIP1/CDC42BPA/PIK3R3/FYN/GCNT1/BCKDHB/NRP1/MRPS31/ZMIZ1/SFMBT1/RBPMS/PMP22/CITED2/PEX14/DUSP1/MAP1B/NOTCH2/BMPR1A/FZD2/SNAI2/ATP2B4/DLC1/CAV1/CAP2/PLCB4/SERPINE1
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,BEZ-235_S.R,155,0.225051026276662,0.97299688123371,0.514285714285714,0.612244897959184,0.348012889366273,2314,tags=23%, list=18%, signal=19%,C3/SLC30A1/BTG2/OSBP2/CAT/TSPO2/SLC11A2/BLVRB/KLF3/ABCB6/UCP2/P4HA2/SIDT2/SMOX/FBXO34/NFE2L1/TMEM9B/DAAM1/AQP3/DCUN1D1/ENDOD1/PC/HAGH/ISCA1/YPEL5/TNRC6B/SLC25A37/HTATIP2/ASNS/SPTB/ADIPOR1/SLC7A11/USP15/ALDH6A1/FOXJ2/SLC6A9
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,BEZ-235_S.R,28,-0.269550930021936,-0.833739127488416,0.732251521298174,0.851455257323459,0.483985093636492,1484,tags=18%, list=12%, signal=16%,HDAC5/TP53/JAG1/DKK1/JAG2
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,BEZ-235_S.R,70,0.223774445844718,0.846343387231461,0.763005780346821,0.867052023121387,0.492850623668999,2490,tags=24%, list=20%, signal=20%,SLCO1A2/SLC27A2/CAT/HSD17B4/SLC23A2/ACSL1/LIPE/IDH1/PEX26/FADS2/DIO2/PEX12/ATXN1/IDI1/ABCA5/PEX11A/MLYCD
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,BEZ-235_S.R,105,0.206466427651666,0.837983033249603,0.823300970873786,0.901654162523728,0.512519208171382,2521,tags=25%, list=20%, signal=20%,IGFBP1/NABP1/XBP1/DDIT4/SRPRB/HERPUD1/PREB/DDX10/ATF4/MTHFD2/EIF4EBP1/LSM1/HSPA9/EIF4E/ERN1/EXOSC5/POP4/NHP2/NFYA/ASNS/PAIP1/TATDN2/NOP56/EIF4A1/HYOU1/ARFGAP1
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,BEZ-235_S.R,142,-0.194997599078859,-0.849147826943148,0.82952182952183,0.901654162523728,0.512519208171382,3249,tags=28%, list=26%, signal=21%,RFC3/SF3A3/NUDT21/REV3L/RFC2/MPC2/ERCC1/POLD3/XPC/SSRP1/SMAD5/SUPT4H1/POLR3C/RRM2B/BCAM/NCBP2/NELFB/NME4/RALA/ZNF707/ADA/ZWINT/IMPDH2/LIG1/APRT/POLR2C/TAF1C/ERCC5/ALYREF/POLR2A/POM121/NELFCD/TP53/POLR2E/TAF6/TAF13/UPF3B/POLR2J/HPRT1/SURF1
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,BEZ-235_S.R,192,-0.19248240802209,-0.867082767195592,0.854700854700855,0.905710172744722,0.514824729770684,4410,tags=35%, list=35%, signal=23%,G3BP1/CCNA2/RPL6/PTGES3/SLC25A3/SSB/EIF3B/RPL22/CBX3/TYMS/RPLP0/CCT3/PA2G4/RNPS1/FAM120A/MCM5/PSMA6/TXNL4A/ABCE1/KPNA2/SERBP1/RPS6/HNRNPA3/PRPS2/EIF4H/UBE2E1/GLO1/CDK2/RAD23B/HNRNPR/MRPL9/XPO1/SF3B3/SMARCC1/XPOT/NCBP2/PWP1/DDX21/NCBP1/HDGF/DEK/IMPDH2/PGK1/SNRPD1/CCT4/EIF1AX/ODC1/RRM1/USP1/TFDP1/TUFM/NAP1L1/IFRD1/MCM2/POLE3/SET/PRDX3/AIMP2/CDC20/PSMB2/PABPC4/MCM7/PRDX4/HSP90AB1/CSTF2/HPRT1/RRP9/MCM4
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,BEZ-235_S.R,85,0.198078448685333,0.781087556271632,0.869481765834933,0.905710172744722,0.514824729770684,3814,tags=35%, list=30%, signal=25%,SFN/DAPP1/PLCB1/PRKAG1/HRAS/MAPK9/EIF4E/PLA2G12A/SQSTM1/TRIB3/STAT2/PPP2R1B/MKNK1/NCK1/PDK1/RIT1/TSC2/ATF1/AKT1S1/CFL1/EGFR/SLC2A1/MYD88/ECSIT/NFKBIB/TNFRSF1A/DUSP3/MAPK1/ACACA/CALR
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,BEZ-235_S.R,57,-0.171822231481053,-0.634048753549056,0.977366255144033,0.983402489626556,0.558986678314042,1976,tags=12%, list=16%, signal=10%,TCOF1/RRP12/PPRC1/UNG/AIMP2/RRP9/MCM4
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,BEZ-235_S.R,91,-0.162513488575449,-0.658518406729201,0.983402489626556,0.983402489626556,0.558986678314042,3724,tags=31%, list=30%, signal=22%,VPS4B/IGF2R/LAMP2/RER1/DNM1L/USO1/VAMP3/GALC/YIPF6/COPE/STX7/CLTC/YKT6/OCRL/SEC22B/GOSR2/SOD1/AP2M1/SCRN1/VPS45/AP2B1/ANP32E/CLN5/GNAS/TOM1L1/BNIP3/ATP6V1H/CAV2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,BGJ398-Nov_S.R,142,0.423720062119298,1.75667880984809,0.00176056338028169,0.0242130750605327,0.0183509621511406,1522,tags=35%, list=12%, signal=31%,IGFBP2/COL5A2/COL3A1/DPYSL3/APLP1/GJA1/WNT5A/FSTL1/TIMP1/SERPINE2/PMP22/EDIL3/SPARC/VIM/ITGAV/FERMT2/CAPG/HTRA1/FN1/SERPINH1/CTHRC1/BASP1/SLC6A8/PLOD2/LOXL1/PLOD1/MYL9/TPM2/PFN2/GEM/MMP14/SERPINE1/SNAI2/LRP1/SLIT2/SGCB/TAGLN/NID2/SNTB1/THBS1/BMP1/ACTA2/ID2/FGF2/COL1A1/NNMT/FBN1/MATN3/GPC1/NOTCH2
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,BGJ398-Nov_S.R,111,-0.464415377527016,-1.88842716374504,0.00224215246636771,0.0242130750605327,0.0183509621511406,949,tags=28%, list=8%, signal=26%,DNMBP/GADD45G/ENG/HKDC1/CTSS/ANGPTL4/MALL/LIF/TFPI/TSPAN1/EMP1/ITGB2/IGFBP3/MAP3K1/BIRC3/ANO1/GPRC5B/ITGA2/MPZL2/TNFAIP3/PTGS2/ALDH1A3/SPP1/PLEK2/AKAP12/HBEGF/EREG/MAP7/F2RL1/GALNT3/JUP
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,BGJ398-Nov_S.R,134,-0.395414432656871,-1.64508583491119,0.00235849056603774,0.0242130750605327,0.0183509621511406,2201,tags=33%, list=18%, signal=27%,ASL/SAR1B/BCAR1/PTS/AKR1C2/TMBIM6/FAS/F10/PDK4/ATP2A2/DCXR/XDH/ETS2/AOX1/GSS/MTHFD1/ETFDH/NDRG2/PAPSS2/DHRS1/ACP2/GCLC/GNMT/GCH1/LCAT/CYB5A/MCCC2/GSR/NFS1/SMOX/UPP1/IGFBP4/ECH1/RETSAT/ABCC3/RAP1GAP/ALDH2/CBR1/ENTPD5/IGFBP1/ALDH3A1/PTGES/JUP/SPINT2
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,BGJ398-Nov_S.R,159,-0.415111490146265,-1.77056099673736,0.00239234449760766,0.0242130750605327,0.0183509621511406,1608,tags=29%, list=13%, signal=26%,SVIL/PODXL/KAZN/AFF1/ELF1/MYBBP1A/PAPSS2/IL6ST/ALDH3B1/ABHD2/KRT18/KLF4/ANXA9/B4GALT1/AQP3/SLC27A2/THSD4/MYOF/RAB31/TOB1/SLC1A1/WWC1/IGFBP4/NRIP1/RARA/OPN3/SLC19A2/SNX24/HES1/KRT8/RHOD/MLPH/KRT13/RHOBTB3/TGM2/MUC1/P2RY2/MREG/AREG/ELF3/SFN/CLDN7/PTGES/KRT19/RAB17/LAD1
