"Gene","mean.CCA1","mean.CCA2","ratio","wilcox.pvalue","VIP.rf","Accuracy.rf","VIP.plsda","Accuracy.plsda","Drug"
"CXCL1",1.30836765978348,3.46107763418279,0.378023204929468,0.0286641785893853,30.8574196673664,1,99.732495164439,1,"Crizotinib"
"CENPM",3.50550653867027,2.52892935351847,1.38616230374056,0.029239238256099,11.2465687066042,1,4.8730477830073,1,"Crizotinib"
"DNMBP",2.2210482653883,2.89290844796682,0.767756154519611,0.029239238256099,99.6032386796152,1,31.1384549223103,1,"Crizotinib"
"PFKFB3",2.17592410417624,3.13027930400593,0.695121391050195,0.029239238256099,17.2775714516389,1,37.4277261316771,1,"Crizotinib"
"UBE2S",7.1675129684527,6.22644016534714,1.15114138707106,0.029239238256099,15.372194413047,1,22.6844483818839,1,"Crizotinib"
"WARS",4.33812639648506,5.50423187979311,0.788143830279205,0.029239238256099,36.5089617309866,1,43.3978014123166,1,"Crizotinib"
"DHX58",0.561839984916777,1.39979069936584,0.401374280577311,0.0384710615037608,14.8785495144287,1,36.843566172523,1,"Crizotinib"
"MATN3",1.78499897154237,0.778533926366631,2.2927696675633,0.0384710615037608,100,1,65.9525245608893,1,"Crizotinib"
"CALM1",5.95808721560121,6.45638448377025,0.922821004631674,0.039170166029984,49.9757791054416,1,10.2753351776287,1,"Crizotinib"
"CDCA8",4.08729289971663,3.00242765417254,1.36132935427651,0.039170166029984,39.657678023575,1,24.6812794610095,1,"Crizotinib"
"CFLAR",2.54751624258923,3.21675443829832,0.79195235180491,0.039170166029984,19.4413046988535,1,11.8804292244576,1,"Crizotinib"
"KIF4A",4.78840971818019,3.71520429263095,1.28886848232759,0.039170166029984,3.84304860326175,1,27.8641795202492,1,"Crizotinib"
"MYBBP1A",3.72908665137369,4.73125273549505,0.788181663473004,0.039170166029984,15.17842725658,1,51.3255261983399,1,"Crizotinib"
"RNF19B",2.46825303123054,3.41229615532777,0.723340800116881,0.039170166029984,14.1127078960116,1,14.5309688651328,1,"Crizotinib"
"RNF31",1.97439675503785,2.54397585016994,0.776106720866066,0.039170166029984,13.3791608036723,1,6.51995800592802,1,"Crizotinib"
"SERPINH1",5.65785341974907,4.42322686719138,1.27912349730812,0.039170166029984,10.601831560979,1,51.3679842712075,1,"Crizotinib"
"NNMT",6.13172758553704,1.8208577690281,3.36749398543628,0.0306199356916762,29.6969696969697,1,66.7673342437116,1,"Ruxolitinib"
"APLP1",4.63347134903372,1.25293886765922,3.69808253908679,0.0331186043327306,69.6969696969697,1,27.332687834181,1,"Ruxolitinib"
"KCNK5",0.20976754592514,1.42888226274667,0.146805339665924,0.0335934945784427,47.8787878787879,1,27.3365036015085,1,"Ruxolitinib"
"LLGL2",0.209584104753778,2.07096575887625,0.101201144372132,0.0335934945784427,67.8787878787879,1,38.221032856253,1,"Ruxolitinib"
"NLRC5",2.51405871310565,0.819148584837724,3.06911195311861,0.0335934945784427,70.9090909090909,1,30.8784580372329,1,"Ruxolitinib"
"VTN",4.53918158009257,1.91869292143079,2.36576761679386,0.0335934945784427,33.3333333333333,1,39.5975917523411,1,"Ruxolitinib"
"ARF4",7.07683125074734,5.77801694875979,1.22478547804646,0.0337522229559557,82.4242424242424,1,22.4598255579184,1,"Ruxolitinib"
"BAIAP2",0.992383028383413,2.79003963128048,0.355687789254793,0.0337522229559557,29.0909090909091,1,30.7211138622981,1,"Ruxolitinib"
"BMP1",3.97802426919453,2.5246352582275,1.57568276693855,0.0337522229559557,32.7272727272727,1,3.03678926602859,1,"Ruxolitinib"
"C1R",6.23825123760206,2.21980269127398,2.810272850882,0.0337522229559557,57.5757575757576,1,81.7796128418773,1,"Ruxolitinib"
"CALD1",7.84379012806524,5.00918390063469,1.56588184495909,0.0337522229559557,58.7878787878788,1,49.5764203392747,1,"Ruxolitinib"
"COLGALT1",5.75539846376677,4.31581713806993,1.33355938855663,0.0337522229559557,69.0909090909091,1,12.1545183710694,1,"Ruxolitinib"
"CTGF",6.88659614249726,4.41416600022862,1.56011263331297,0.0337522229559557,62.4242424242424,1,32.2050526409532,1,"Ruxolitinib"
"DDX39A",4.10496264223501,5.47117236454307,0.750289402110227,0.0337522229559557,49.6969696969697,1,14.782455869294,1,"Ruxolitinib"
"DEGS1",5.48561193421699,4.34225706666468,1.26330888521774,0.0337522229559557,32.1212121212121,1,0,1,"Ruxolitinib"
"DMPK",4.8167606166449,3.46716701716626,1.38924966486953,0.0337522229559557,70.9090909090909,1,1.48746303322483,1,"Ruxolitinib"
"FSTL3",5.72844012463955,2.64904280698622,2.16245660867848,0.0337522229559557,83.6363636363636,1,41.659621701497,1,"Ruxolitinib"
"GALNT1",7.1942253969188,4.69537799830006,1.53219302035394,0.0337522229559557,61.8181818181818,1,45.0191868609251,1,"Ruxolitinib"
"GLRX",5.00038000840552,3.27192073957075,1.52827051949355,0.0337522229559557,62.4242424242424,1,37.7013871460372,1,"Ruxolitinib"
"GNG12",6.22960524643945,4.6838617287409,1.33001476286408,0.0337522229559557,63.030303030303,1,33.1455858299255,1,"Ruxolitinib"
"ITGB5",6.06829579269288,4.45842083859209,1.36108636048121,0.0337522229559557,52.7272727272727,1,13.8579744532067,1,"Ruxolitinib"
"KRT19",0.975661458139334,7.09754964879601,0.137464548529765,0.0337522229559557,100,1,90.0254903166162,1,"Ruxolitinib"
"LAMC2",0.83282677217581,5.25302024875746,0.158542463713671,0.0337522229559557,7.27272727272727,1,47.0482467538754,1,"Ruxolitinib"
"MEIS2",1.49332241595088,3.1042713905389,0.481054079389509,0.0337522229559557,61.8181818181818,1,19.646643310263,1,"Ruxolitinib"
"NFIB",2.77146443480266,1.71765498501699,1.61351636910671,0.0337522229559557,61.8181818181818,1,11.1710956446691,1,"Ruxolitinib"
"NUP153",4.38470002054493,5.36929490381557,0.816624919862204,0.0337522229559557,51.5151515151515,1,1.49598915378093,1,"Ruxolitinib"
"P4HA2",5.0140861619387,3.22075499397638,1.55680459125774,0.0337522229559557,38.7878787878788,1,35.3317691680218,1,"Ruxolitinib"
"PFKL",4.46150651037035,3.01064403894825,1.4819109973323,0.0337522229559557,32.7272727272727,1,8.41337504289484,1,"Ruxolitinib"
"PLEK2",0.740654310037691,3.80659981489545,0.194571099157696,0.0337522229559557,74.5454545454545,1,27.0776381853752,1,"Ruxolitinib"
"PRNP",7.40187051247965,5.61661013257327,1.3178537120732,0.0337522229559557,49.6969696969697,1,40.5170903620899,1,"Ruxolitinib"
"PTPN6",0.479939732950681,4.19502598502919,0.114406855801,0.0337522229559557,25.4545454545455,1,40.982116093169,1,"Ruxolitinib"
"PTPRM",4.47694666590365,2.13630999936477,2.09564467106125,0.0337522229559557,27.8787878787879,1,27.4863717134509,1,"Ruxolitinib"
"SCNN1A",0.611130448290074,4.25225889969076,0.143719012107781,0.0337522229559557,46.6666666666667,1,69.8502460566461,1,"Ruxolitinib"
"SEC31A",4.45424164417491,3.7016167059469,1.2033233038469,0.0337522229559557,41.8181818181818,1,6.58858857717736,1,"Ruxolitinib"
"SGCB",4.36773263321584,2.5209633448255,1.73256491102141,0.0337522229559557,50.3030303030303,1,8.86269286854392,1,"Ruxolitinib"
"SLC1A5",6.3456848184958,5.18291101480388,1.22434763019676,0.0337522229559557,27.8787878787879,1,15.7468175333192,1,"Ruxolitinib"
"SLC30A5",4.79577749712191,3.76947749820163,1.27226585101249,0.0337522229559557,41.2121212121212,1,19.8429154771913,1,"Ruxolitinib"
"STBD1",4.90776666662653,4.08319247148379,1.2019435039865,0.0337522229559557,71.5151515151515,1,2.36939107210937,1,"Ruxolitinib"
"TXNRD2",7.73111613600727,6.52727544604423,1.1844323408617,0.0337522229559557,72.7272727272727,1,12.6697738356435,1,"Ruxolitinib"
"VAMP8",1.04148916653398,6.13177990018607,0.169851035667861,0.0337522229559557,77.5757575757575,1,94.8213818245086,1,"Ruxolitinib"
"SRGN",6.62342188034197,2.6259305560378,2.52231418120055,0.0487405708759762,39.3939393939394,1,100,1,"Ruxolitinib"
"DEF6",0.0551881974940724,2.29193073685402,0.0240793478645108,0.0499734568884964,4.24242424242424,1,13.1256693951911,1,"Ruxolitinib"
"GJB3",0.189488117182418,2.11121231374584,0.0897532265934054,0.0499734568884964,9.6969696969697,1,6.94714423667399,1,"Ruxolitinib"
"SLC27A2",0.237693782441418,1.65825318182089,0.143339862119494,0.0499734568884964,0,1,4.90388028441652,1,"Ruxolitinib"
"ISG15",5.24888618971783,2.37379014424546,2.21118374867389,0.00313999281897883,100,1,95.3610249036251,1,"SH-4-54"
"ME1",2.83210293837339,4.21892183464796,0.671285946829993,0.00457792235768561,44.4147195812002,1,100,1,"SH-4-54"
"SERPINB8",3.04127894438485,1.9817708553443,1.53462694043731,0.00653616117424268,19.7515300819893,1,53.1242216271988,1,"SH-4-54"
"SORD",2.28999826672757,3.31814544393308,0.690144029374788,0.00653616117424268,53.2709111205204,1,26.0961865417659,1,"SH-4-54"
"JAK2",2.60721515163795,1.93724429054989,1.34583705542778,0.0128412623372195,35.1858712806497,1,19.8318639810957,1,"SH-4-54"
"MYL9",4.1255050938715,1.21065725374678,3.40765735397345,0.0166710088037554,11.4457831325301,1,86.5578005205854,1,"SH-4-54"
"PDLIM7",4.25791086238841,3.01993711020538,1.40993362014046,0.0176722763867224,26.3496477924478,1,51.4066831598763,1,"SH-4-54"
"PLOD3",5.01206848537257,4.23447690187974,1.18363344552609,0.0176722763867224,25.6221371107433,1,41.3409737648707,1,"SH-4-54"
"RCAN1",3.48754725017224,2.25462596989599,1.54684071625997,0.0176722763867224,20.7821702144039,1,60.1074036423036,1,"SH-4-54"
"PDE4B",2.36864947524344,0.740852346568641,3.19719507701388,0.0235255986784302,24.5222102467377,1,86.0575237666982,1,"SH-4-54"
"KCNK5",0.802732964051554,1.67198421989952,0.480107978590728,0.0239017976171967,3.99096385542169,1,0,1,"SH-4-54"
"IFNAR2",3.03891054994352,2.23419034234074,1.36018426557143,0.024027671425442,14.5622425805458,1,54.1425265265765,1,"SH-4-54"
"SLC16A6",2.01224825513733,0.488579245020637,4.11857088823399,0.031662434989485,5.06996035259248,1,97.6030483569987,1,"SH-4-54"
"FGFR3",0.793819057039248,1.94633695369518,0.407852841478532,0.032123288296735,5.13563840024635,1,42.4109966834521,1,"SH-4-54"
"SPP1",1.61179502811387,4.58953557035097,0.351189135241981,0.032123288296735,0,1,74.5746682029317,1,"SH-4-54"
"AGRN",4.8848538098311,4.00486138547889,1.21973105674592,0.0322773460947972,17.2283382732207,1,52.7670742203608,1,"SH-4-54"
"CSK",3.69211416061831,2.85422183264759,1.29356244086798,0.0322773460947972,5.530428422957,1,18.8684020491453,1,"SH-4-54"
"CYB5A",3.65231444083648,5.02932833995082,0.726203221178475,0.0322773460947972,29.0677085338158,1,55.2121571067574,1,"SH-4-54"
"MCM7",6.80757348350377,6.15207629603564,1.10654893663957,0.0322773460947972,30.1106181916163,1,19.0200430525224,1,"SH-4-54"
"DYRK2",2.11990020028772,2.82284914262233,0.750978919942708,0.0428436018280164,5.28215096808961,1,28.082668239253,1,"SH-4-54"
"IFNGR2",5.21603753768367,4.44324711042569,1.17392470147445,0.0428436018280164,12.8481177104584,1,43.8125675872136,1,"SH-4-54"
"PRODH",1.12899762362387,2.15582442836777,0.523696460976957,0.0428436018280164,1.93184880095462,1,26.9242929108139,1,"SH-4-54"
"TEAD4",4.56961093404485,3.97345879154689,1.15003355357962,0.0428436018280164,49.0035220755225,1,31.3244292539983,1,"SH-4-54"
"TGIF2",1.83300840621157,2.64695798336011,0.692496223111449,0.0428436018280164,15.0277628084222,1,61.5849408758038,1,"SH-4-54"
"PHEX",0.429775497892815,1.24856645105081,0.344215157736386,0.0471253041839123,5.17100350282921,1,17.4010753715366,1,"SH-4-54"
"POLA1",4.08158885421146,2.88537841090418,1.41457662495382,0.00146006191624225,69.8996655518395,0.8,35.0927193650846,1,"Epirubicin"
"PRDX4",6.91883136509384,5.23271417913361,1.32222611979915,0.00146006191624225,80.6020066889632,0.8,68.7372158558924,1,"Epirubicin"
"RBBP7",6.47697161870803,4.51107554705811,1.43579320522175,0.00146006191624225,76.5886287625418,0.8,88.561600511851,1,"Epirubicin"
"CFI",0.692013771704723,2.63011576966242,0.263111525236604,0.00197122803003031,43.8127090301003,0.8,71.5465364085673,1,"Epirubicin"
"HCCS",4.77605832789682,3.57801154813745,1.33483591755958,0.0021637871288703,42.4749163879599,0.8,22.8741148886616,1,"Epirubicin"
"HSD17B10",5.34055160157414,3.80739724303351,1.40267780341174,0.0021637871288703,32.4414715719064,0.8,46.1509887798022,1,"Epirubicin"
"CDKN2A",3.52633135966823,0.115648662490903,30.4917608532274,0.00259038283781444,31.438127090301,0.8,100,1,"Epirubicin"
"CDKN2B",3.22265525760306,0.10506511326597,30.6729337400987,0.00259038283781444,24.0802675585284,0.8,90.6829325505389,1,"Epirubicin"
"AIFM1",4.85280273764349,4.05834827322692,1.19575807962506,0.00316694038165669,21.7391304347826,0.8,13.2171974161224,1,"Epirubicin"
"HNRNPR",5.06550419848397,4.36422843906585,1.16068722552209,0.00316694038165669,47.1571906354515,0.8,22.6808321480279,1,"Epirubicin"
"NDUFAF4",2.84578329259258,1.74527640234933,1.63056309519904,0.00316694038165669,39.1304347826087,0.8,38.1392127509231,1,"Epirubicin"
"PARP12",3.62860618954865,2.46639446048427,1.4712189180137,0.00316694038165669,45.819397993311,0.8,37.1318624086662,1,"Epirubicin"
"SMC1A",5.07515869574279,4.20628214375468,1.20656639813812,0.00316694038165669,74.9163879598662,0.8,29.0784275501006,1,"Epirubicin"
"ACAT1",5.64805812948698,3.86980977569327,1.45951828561783,0.00457792235768561,47.8260869565217,0.8,82.1581553851261,1,"Epirubicin"
"HDAC6",2.49197698299115,1.65099181470946,1.50938179147162,0.00457792235768561,30.1003344481605,0.8,38.8540031311714,1,"Epirubicin"
"LAS1L",5.11167580520947,3.50048272948925,1.46027739607083,0.00457792235768561,31.438127090301,0.8,52.4286370043442,1,"Epirubicin"
"PPAN",5.67538203949885,4.6793181510421,1.21286517742653,0.00457792235768561,24.7491638795987,0.8,33.6104639267863,1,"Epirubicin"
"PRPS2",5.36041519410761,3.55011496864097,1.5099272112192,0.00457792235768561,36.4548494983278,0.8,67.5816808929176,1,"Epirubicin"
"SMS",7.49796269820859,5.9765475131558,1.25456422486457,0.00457792235768561,54.180602006689,0.8,59.3410577159532,1,"Epirubicin"
"AURKA",5.37255732201112,4.45016178179036,1.2072723611971,0.00653616117424268,30.4347826086957,0.8,29.5777975920381,1,"Epirubicin"
"CAPZB",5.89129525182449,5.11771846863058,1.15115657258906,0.00653616117424268,0,0.8,9.63743314813278,1,"Epirubicin"
"CCNA2",7.64025433984351,6.93980712540166,1.1009317985046,0.00653616117424268,15.3846153846154,0.8,15.6052512375481,1,"Epirubicin"
"CSE1L",6.43128396279215,5.27142000267986,1.22002875117571,0.00653616117424268,23.4113712374582,0.8,32.3173768842634,1,"Epirubicin"
"DDB1",5.55173437941024,4.83833768200006,1.14744665302387,0.00653616117424268,23.0769230769231,0.8,17.2665113577553,1,"Epirubicin"
"DNAJA1",8.23292651309792,7.36259514681099,1.11820986336101,0.00653616117424268,65.2173913043478,0.8,16.5777856532922,1,"Epirubicin"
"DYNLL2",5.64674808645867,4.71617694408594,1.19731472194648,0.00653616117424268,31.7725752508361,0.8,17.4497762644699,1,"Epirubicin"
"PDHA1",5.2994983083998,3.80717543727606,1.39197638661786,0.00653616117424268,61.5384615384616,0.8,69.1054706586494,1,"Epirubicin"
"ATRX",4.07755900725924,3.32369927869337,1.22681345854557,0.00921779734705493,0,0.8,13.07460322121,1,"Epirubicin"
"FH",5.42201844133352,4.59776527513084,1.17927256327352,0.00921779734705493,19.0635451505017,0.8,23.9873142794503,1,"Epirubicin"
"HMMR",4.31145553833029,3.55070973612995,1.21425175774281,0.00921779734705493,8.02675585284281,0.8,23.5462908127686,1,"Epirubicin"
"POLD2",4.56671503136523,3.33826605858194,1.36799013356806,0.00921779734705493,46.4882943143813,0.8,35.3788399603304,1,"Epirubicin"
"RFC1",4.16725190722987,3.37152902091596,1.23601246834225,0.00921779734705493,31.1036789297659,0.8,22.9569125334153,1,"Epirubicin"
"RPL14",8.70235784389835,7.79920939555853,1.11580000004284,0.00921779734705493,21.7391304347826,0.8,35.1918128034211,1,"Epirubicin"
"WDR74",5.36384820948898,4.5263675134608,1.18502269060955,0.00921779734705493,23.4113712374582,0.8,20.1745671715508,1,"Epirubicin"
"CASP7",2.94392416773817,2.31554849225223,1.27137228073109,0.0128412623372195,11.371237458194,0.8,11.8713262922999,1,"Epirubicin"
"CKS2",7.34621620008098,6.14601925966967,1.19528037412558,0.0128412623372195,8.36120401337793,0.8,50.1611849815677,1,"Epirubicin"
"COX7A2L",4.21877450528554,3.17920950858442,1.32698851519352,0.0128412623372195,32.4414715719064,0.8,53.2714487993998,1,"Epirubicin"
"CPOX",4.42545282670961,3.05513855596543,1.44852770034554,0.0128412623372195,35.7859531772575,0.8,49.2599447874132,1,"Epirubicin"
"ECH1",3.91026996198271,5.7311346504639,0.682285481054995,0.0128412623372195,5.35117056856187,0.8,63.0125803881004,1,"Epirubicin"
"EIF1AX",6.44879066496287,5.4608622310801,1.18091070458801,0.0128412623372195,57.8595317725753,0.8,39.2214925212413,1,"Epirubicin"
"EIF2S3",6.23416584393326,5.19840292131079,1.19924637206869,0.0128412623372195,43.8127090301003,0.8,41.4053266160568,1,"Epirubicin"
"HSD17B11",3.73207017150332,2.66782341279573,1.39891949129883,0.0128412623372195,7.02341137123746,0.8,39.7403052090089,1,"Epirubicin"
"HUS1",2.88620371134808,2.14326467362314,1.3466389601192,0.0128412623372195,41.1371237458194,0.8,12.5690788003001,1,"Epirubicin"
"MID1",2.6182924760652,1.65889658225601,1.57833375755375,0.0128412623372195,33.4448160535117,0.8,34.1652441632395,1,"Epirubicin"
"NUDT9",2.89107444407307,1.96083831121633,1.47440736318524,0.0128412623372195,28.428093645485,0.8,43.004625765929,1,"Epirubicin"
"SAP30",3.72174547652893,1.96585195356426,1.89319723175547,0.0128412623372195,5.35117056856187,0.8,67.5397696716122,1,"Epirubicin"
"UPF3B",5.62022874382138,4.51534676024866,1.2446948246145,0.0128412623372195,31.438127090301,0.8,26.9193240359735,1,"Epirubicin"
"USP11",3.92751423605047,2.87696354436654,1.36515954251177,0.0128412623372195,30.1003344481605,0.8,27.0915621749542,1,"Epirubicin"
"ACP1",5.31072603579601,4.382137843442,1.211903008424,0.0176722763867224,88.9632107023411,0.8,50.1574480402053,1,"Epirubicin"
"DCK",3.78256205594089,2.88727993220163,1.3100780474225,0.0176722763867224,16.3879598662207,0.8,30.977183922885,1,"Epirubicin"
"DDX10",4.66872683418612,3.43052486048226,1.36093659835183,0.0176722763867224,32.4414715719064,0.8,59.3337973570175,1,"Epirubicin"
"DR1",5.08153957591356,4.26975742388447,1.19012371697935,0.0176722763867224,16.0535117056856,0.8,23.3213484871505,1,"Epirubicin"
"HNRNPD",7.91350108541684,7.06198377872699,1.12057763560076,0.0176722763867224,45.4849498327759,0.8,28.1072032842724,1,"Epirubicin"
"HSPD1",8.42701974728296,8.02907243393958,1.04956329845291,0.0176722763867224,30.4347826086957,0.8,17.4732209229898,1,"Epirubicin"
"IPO7",5.79986395452407,5.18655152474932,1.11825052288561,0.0176722763867224,78.5953177257525,0.8,17.6837325884151,1,"Epirubicin"
"KIF15",2.85057494298768,1.96916909157069,1.4476029281538,0.0176722763867224,100,0.8,38.0752244055302,1,"Epirubicin"
"PGK1",6.66204369312363,5.68782921417209,1.17128054346712,0.0176722763867224,0,0.8,31.7705643933677,1,"Epirubicin"
"PRSS23",4.99194968172212,5.77443371679047,0.864491641354702,0.0176722763867224,42.1404682274248,0.8,19.1490847823146,1,"Epirubicin"
"PSMA7",8.19011285244132,7.28129170032206,1.12481592408653,0.0176722763867224,0,0.8,22.3902488318843,1,"Epirubicin"
"RAN",8.55042421588102,7.9781168217415,1.07173464702596,0.0176722763867224,65.2173913043478,0.8,25.1496385464283,1,"Epirubicin"
"RNASEH2A",4.03995827359229,3.20870419126674,1.25906223596055,0.0176722763867224,21.7391304347826,0.8,14.1338314402227,1,"Epirubicin"
"RPL39",7.11105155169732,5.68657785124113,1.2504975290447,0.0176722763867224,29.0969899665552,0.8,38.3567647418022,1,"Epirubicin"
"RPS3",6.80596299885212,5.86951475827031,1.15954440514224,0.0176722763867224,16.0535117056856,0.8,33.9395893209397,1,"Epirubicin"
"TRIB1",2.45174382594998,3.4887963412237,0.702747763456443,0.0176722763867224,20.4013377926421,0.8,31.8692366417323,1,"Epirubicin"
"MALL",1.38635794991177,2.67172753208575,0.518899451108877,0.0239017976171967,19.3979933110368,0.8,31.6126540984541,1,"Epirubicin"
"ACSL5",3.79151224247658,2.63561264764865,1.43856960386769,0.024027671425442,15.0501672240803,0.8,34.4038238364656,1,"Epirubicin"
"ADIPOR2",5.40604970238718,4.9258803628229,1.09747888787317,0.024027671425442,78.9297658862877,0.8,20.1044599102134,1,"Epirubicin"
"ALDH3B1",3.13926851414393,3.97794969912093,0.789167473595171,0.024027671425442,0,0.8,29.6742335854252,1,"Epirubicin"
"ATF5",8.08726151474947,7.83564336702268,1.03211199590652,0.024027671425442,0,0.8,0,1,"Epirubicin"
"CDKN3",5.35732389812718,4.26620971565126,1.25575727758366,0.024027671425442,28.428093645485,0.8,66.6272502798318,1,"Epirubicin"
"COX7B",4.77594184907303,3.05845480076166,1.56155384342566,0.024027671425442,32.1070234113712,0.8,68.8076979619221,1,"Epirubicin"
"DNMT1",5.41806323779381,4.53562901911515,1.19455608361259,0.024027671425442,0,0.8,12.3072544627469,1,"Epirubicin"
"EIF4A1",7.85110144297917,7.08772886523098,1.10770341138371,0.024027671425442,24.0802675585284,0.8,23.3597858738162,1,"Epirubicin"
"ERCC5",4.19447095216205,3.54368734591891,1.1836458870991,0.024027671425442,16.0535117056856,0.8,20.9996134624062,1,"Epirubicin"
"MRPL11",3.7169142983333,2.42837695706582,1.53061668927398,0.024027671425442,20.4013377926421,0.8,42.191904596207,1,"Epirubicin"
"OGFR",5.66572935460082,4.74889264000585,1.19306326423792,0.024027671425442,0,0.8,21.4841172296851,1,"Epirubicin"
"PDIA5",3.85061823722927,3.03894026271964,1.26709244155502,0.024027671425442,34.4481605351171,0.8,37.4149987023458,1,"Epirubicin"
"POLR2F",4.10619376112022,3.56052941748222,1.15325371023724,0.024027671425442,21.0702341137124,0.8,11.0350243414346,1,"Epirubicin"
"PPP1R8",3.92680547771945,3.19025475309847,1.23087520640965,0.024027671425442,30.1003344481605,0.8,14.7176047488371,1,"Epirubicin"
"PRPS1",4.41837794402578,3.40377169333962,1.29808293331527,0.024027671425442,15.3846153846154,0.8,16.9446838187773,1,"Epirubicin"
"PWP1",5.70600817870938,5.00682216749244,1.13964666365754,0.024027671425442,16.0535117056856,0.8,22.1051220278626,1,"Epirubicin"
"RAD21",6.59716954455374,6.09069643974849,1.08315520397634,0.024027671425442,24.7491638795987,0.8,14.4025938643721,1,"Epirubicin"
"RPA2",4.35828815643297,3.47241945648629,1.25511569412846,0.024027671425442,5.35117056856187,0.8,13.8448995147335,1,"Epirubicin"
"SEC31A",4.05499381934884,3.51279284440982,1.15435039837372,0.024027671425442,0,0.8,18.8664328471497,1,"Epirubicin"
"SNRPA",4.60178909272926,3.6439256022768,1.26286581972309,0.024027671425442,29.7658862876254,0.8,39.9921002246977,1,"Epirubicin"
"SRSF7",5.30427132054777,4.9536201527954,1.07078685020984,0.024027671425442,28.7625418060201,0.8,12.9358310973992,1,"Epirubicin"
"UBE2E1",6.19802686754839,5.69787458998155,1.08777874445433,0.024027671425442,0,0.8,5.1924832035648,1,"Epirubicin"
"CADM1",0.567023025509507,1.90939020946119,0.296965503803184,0.0314437345458924,65.2173913043478,0.8,75.1613906637539,1,"Epirubicin"
"NDRG2",0.689624547820719,1.96448233178403,0.351046449572515,0.031662434989485,8.36120401337793,0.8,48.8266695269479,1,"Epirubicin"
"ADAM9",5.90410383334904,6.70735815799475,0.88024281606488,0.0322773460947972,15.0501672240803,0.8,17.9113737535643,1,"Epirubicin"
"ADAR",4.98828459276311,4.25126514546578,1.17336473310384,0.0322773460947972,8.36120401337793,0.8,25.8495286888611,1,"Epirubicin"
"ARFGAP1",3.19207682744042,2.13104679585233,1.49789147458103,0.0322773460947972,37.4581939799331,0.8,16.0489428876591,1,"Epirubicin"
"CBX3",6.82996801592271,6.40649356855914,1.06610081518568,0.0322773460947972,38.1270903010034,0.8,17.6417447743337,1,"Epirubicin"
"CSTF2",4.36173064251065,3.27943406788221,1.33002541055121,0.0322773460947972,21.0702341137124,0.8,32.0375696409692,1,"Epirubicin"
"CTPS1",4.80358609355338,4.27961951591846,1.1224329816438,0.0322773460947972,7.02341137123746,0.8,3.52711223410599,1,"Epirubicin"
"DKC1",5.48811034573319,4.48573893058992,1.2234573680398,0.0322773460947972,8.02675585284281,0.8,17.888633803151,1,"Epirubicin"
"FARSA",5.26894544642799,4.17724477800403,1.26134467249142,0.0322773460947972,24.7491638795987,0.8,33.3940892351175,1,"Epirubicin"
"GNL3",6.65255764913031,5.9771545235011,1.11299743430986,0.0322773460947972,20.4013377926421,0.8,11.407205934419,1,"Epirubicin"
"GUK1",5.04796328036935,3.82737280374342,1.31891078795149,0.0322773460947972,7.02341137123746,0.8,23.5879881747664,1,"Epirubicin"
"HNRNPA1",9.01390706287518,8.3434095597195,1.08036253025295,0.0322773460947972,15.3846153846154,0.8,26.3671520024865,1,"Epirubicin"
"HNRNPA2B1",8.72643418787567,8.20647862068688,1.06335915698094,0.0322773460947972,15.0501672240803,0.8,15.9439683910969,1,"Epirubicin"
"HNRNPC",7.23793588941074,6.91878034432694,1.04612887376104,0.0322773460947972,38.1270903010034,0.8,11.1371370012476,1,"Epirubicin"
"LYAR",5.87928448083934,4.84052050569924,1.21459757766072,0.0322773460947972,19.3979933110368,0.8,28.4599568146516,1,"Epirubicin"
"MYO9B",2.86831451977714,2.29021876399879,1.25241944781248,0.0322773460947972,0,0.8,2.69105740104205,1,"Epirubicin"
"NAP1L1",7.42057159454271,6.85563311604962,1.08240500460425,0.0322773460947972,12.3745819397993,0.8,8.24293162049171,1,"Epirubicin"
"NOTCH2",3.71278287201575,2.9848429653574,1.24387879533595,0.0322773460947972,8.36120401337793,0.8,14.8481110170079,1,"Epirubicin"
"NPM1",10.4661769780227,9.69551804147722,1.07948610205753,0.0322773460947972,16.7224080267559,0.8,28.3294270949923,1,"Epirubicin"
"OAT",4.67896664215404,3.07802113984096,1.52012167219742,0.0322773460947972,63.5451505016723,0.8,95.17382008759,1,"Epirubicin"
"PPIA",7.57047737566207,6.99860062812793,1.08171301348954,0.0322773460947972,76.5886287625418,0.8,27.63275547748,1,"Epirubicin"
"RPS6",9.54499984149159,8.60770186871091,1.10889061762092,0.0322773460947972,23.7458193979933,0.8,46.6949587938269,1,"Epirubicin"
"SDHB",3.92137646953979,3.10217555945561,1.26407303338691,0.0322773460947972,42.4749163879599,0.8,18.6075548896316,1,"Epirubicin"
"SMARCC1",5.02739935173366,4.23931420570986,1.18589920628255,0.0322773460947972,0,0.8,15.251511473632,1,"Epirubicin"
"UQCRC1",5.69786182685108,4.82831019994164,1.1800943996763,0.0322773460947972,14.0468227424749,0.8,27.109676858518,1,"Epirubicin"
"XPO1",6.23605816433363,5.65584008957192,1.10258742566493,0.0322773460947972,42.809364548495,0.8,18.5558501983878,1,"Epirubicin"
"GCNT1",1.64059774229524,0.789918058984823,2.07692142701952,0.042658103683907,37.4581939799331,0.8,48.2619995371154,1,"Epirubicin"
"CCT4",6.50452397879942,5.71538661300554,1.13807243835407,0.0428436018280164,17.056856187291,0.8,34.2989246875786,1,"Epirubicin"
